step,episode,episode_step,reward,episode_return,done,scenario_name,load_variance,overload_ratio,sla_count,handover_count,load_imbalance_start,load_imbalance_end,instant_reward_mean,dense_window_reward,episode_terminal_reward,action_direction_reward,terminal_reward_only,use_progress_reward,overloaded_negative_fraction,light_nonnegative_fraction,bias_matrix,target_load_matrix,load_matrix,sla_matrix,ue_count_matrix,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,bias_g0_eMBB,bias_g0_URLLC,bias_g0_mMTC,bias_g1_eMBB,bias_g1_URLLC,bias_g1_mMTC,bias_g2_eMBB,bias_g2_URLLC,bias_g2_mMTC,target_load_g0_eMBB,target_load_g0_URLLC,target_load_g0_mMTC,target_load_g1_eMBB,target_load_g1_URLLC,target_load_g1_mMTC,target_load_g2_eMBB,target_load_g2_URLLC,target_load_g2_mMTC,load_g0_eMBB,load_g0_URLLC,load_g0_mMTC,load_g1_eMBB,load_g1_URLLC,load_g1_mMTC,load_g2_eMBB,load_g2_URLLC,load_g2_mMTC,sla_g0_eMBB,sla_g0_URLLC,sla_g0_mMTC,sla_g1_eMBB,sla_g1_URLLC,sla_g1_mMTC,sla_g2_eMBB,sla_g2_URLLC,sla_g2_mMTC,ue_count_g0_eMBB,ue_count_g0_URLLC,ue_count_g0_mMTC,ue_count_g1_eMBB,ue_count_g1_URLLC,ue_count_g1_mMTC,ue_count_g2_eMBB,ue_count_g2_URLLC,ue_count_g2_mMTC
1730,1729,1,-8.886662483215332,-8.886662483215332,True,all_offload_balancing,0.35444303578937114,0.3333333333333333,4.0,1,0.2460777429320996,0.35444303578937114,-8.886662462289713,-8.886662462289713,-8.886662462289713,-0.64044721921285,True,False,0.0,0.5,"[[1.0, -0.7267754673957825, 1.0], [0.7322770953178406, 0.7997335195541382, -1.0], [0.9028605222702026, -1.0, 0.5260869264602661]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.36363636363636365, 0.0], [0.35294117647058826, 1.0, 0.6060606060606061], [1.0, 0.0, 0.6666666666666666]]","[[0.5585147850490155, 0.0, 0.0], [0.3750831653472312, 1.0, 0.0], [0.6215108449877701, 0.0, 0.0]]","[[5.0, 2.0, 3.0], [3.0, 5.0, 3.0], [2.0, 3.0, 4.0]]",1.430455207824707,-0.7267754673957825,1.3675799369812012,0.7322770953178406,0.7997335195541382,-2.005837917327881,0.9028605222702026,-1.9454641342163086,0.5260869264602661,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,1.0,-0.7267754673957825,1.0,0.7322770953178406,0.7997335195541382,-1.0,0.9028605222702026,-1.0,0.5260869264602661,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.36363636363636365,0.0,0.35294117647058826,1.0,0.6060606060606061,1.0,0.0,0.6666666666666666,0.5585147850490155,0.0,0.0,0.3750831653472312,1.0,0.0,0.6215108449877701,0.0,0.0,5.0,2.0,3.0,3.0,5.0,3.0,2.0,3.0,4.0
1731,1730,1,-9.102720260620117,-9.102720260620117,True,all_offload_balancing,0.5230417487940818,0.4444444444444444,4.0,1,0.2460777429320996,0.5230417487940818,-9.102720281142812,-9.102720281142812,-9.102720281142812,-0.24112429883744987,True,False,0.25,0.5,"[[0.5542787313461304, -0.9356175065040588, 1.0], [-0.6012641191482544, 1.0, 0.9433382153511047], [-1.0, 0.9301270246505737, -0.9928898215293884]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.0, 1.0], [0.7647058823529411, 1.0, 0.0], [0.23529411764705882, 0.12121212121212122, 1.0]]","[[0.5511824352111334, 0.0, 0.0], [0.5145524184607586, 1.0, 0.0], [0.6421588550041105, 0.0, 0.0]]","[[5.0, 2.0, 4.0], [3.0, 5.0, 2.0], [2.0, 3.0, 4.0]]",0.5542787313461304,-0.9356175065040588,1.3716959953308105,-0.6012641191482544,1.070167899131775,0.9433382153511047,-1.116497278213501,0.9301270246505737,-0.9928898215293884,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,0.5542787313461304,-0.9356175065040588,1.0,-0.6012641191482544,1.0,0.9433382153511047,-1.0,0.9301270246505737,-0.9928898215293884,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.0,1.0,0.7647058823529411,1.0,0.0,0.23529411764705882,0.12121212121212122,1.0,0.5511824352111334,0.0,0.0,0.5145524184607586,1.0,0.0,0.6421588550041105,0.0,0.0,5.0,2.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0
1732,1731,1,-11.735136985778809,-11.735136985778809,True,all_offload_balancing,0.5266809509233752,0.5555555555555556,5.0,1,0.2460777429320996,0.5266809509233752,-11.735137163779388,-11.735137163779388,-11.735137163779388,0.8920188976658716,True,False,1.0,0.75,"[[-1.0, 0.251400887966156, -0.7452514171600342], [-1.0, -1.0, 0.22075597941875458], [1.0, -0.879112958908081, -0.16629254817962646]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.0, 0.36363636363636365], [1.0, 1.0, 0.42424242424242425], [0.0, 1.0, 1.0]]","[[0.651860488196347, 0.0, 0.0], [0.6707849595822306, 1.0, 0.0], [0.6200068695889521, 1.0, 0.0]]","[[5.0, 2.0, 3.0], [3.0, 4.0, 2.0], [2.0, 4.0, 5.0]]",-2.1292760372161865,0.251400887966156,-0.7452514171600342,-1.5815913677215576,-2.1765644550323486,0.22075597941875458,1.121580958366394,-0.879112958908081,-0.16629254817962646,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,-1.0,0.251400887966156,-0.7452514171600342,-1.0,-1.0,0.22075597941875458,1.0,-0.879112958908081,-0.16629254817962646,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.0,0.36363636363636365,1.0,1.0,0.42424242424242425,0.0,1.0,1.0,0.651860488196347,0.0,0.0,0.6707849595822306,1.0,0.0,0.6200068695889521,1.0,0.0,5.0,2.0,3.0,3.0,4.0,2.0,2.0,4.0,5.0
1733,1732,1,-7.843389511108398,-7.843389511108398,True,all_offload_balancing,0.4208348205412272,0.3333333333333333,4.0,1,0.2460777429320996,0.4208348205412272,-7.843389526170751,-7.843389526170751,-7.843389526170751,0.4565549774302377,True,False,0.3333333333333333,0.6666666666666666,"[[0.03878191113471985, 1.0, 1.0], [1.0, 1.0, 1.0], [-0.011484429240226746, -0.11742860823869705, -0.22219234704971313]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.0, 0.6060606060606061], [0.6470588235294118, 1.0, 0.7272727272727273], [0.0, 0.0, 1.0]]","[[0.5831918294677333, 0.0, 0.0], [0.3475342143739312, 1.0, 0.0], [0.6213474984874343, 0.0, 0.0]]","[[5.0, 2.0, 4.0], [3.0, 5.0, 2.0], [2.0, 3.0, 4.0]]",0.03878191113471985,1.7925333976745605,1.061006784439087,1.5967555046081543,1.4913206100463867,1.9533495903015137,-0.011484429240226746,-0.11742860823869705,-0.22219234704971313,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,0.03878191113471985,1.0,1.0,1.0,1.0,1.0,-0.011484429240226746,-0.11742860823869705,-0.22219234704971313,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.0,0.6060606060606061,0.6470588235294118,1.0,0.7272727272727273,0.0,0.0,1.0,0.5831918294677333,0.0,0.0,0.3475342143739312,1.0,0.0,0.6213474984874343,0.0,0.0,5.0,2.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0
1734,1733,1,-14.834673881530762,-14.834673881530762,True,all_offload_balancing,0.46056524844403635,0.6666666666666666,6.0,1,0.2460777429320996,0.46056524844403635,-14.834673793806958,-14.834673793806958,-14.834673793806958,0.15539909071392485,True,False,0.5,0.5,"[[0.5226759910583496, -0.6788278222084045, 1.0], [1.0, -0.27218905091285706, -0.37138932943344116], [1.0, -1.0, -1.0]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.6060606060606061, 0.9090909090909091], [1.0, 1.0, 0.0], [0.0, 1.0, 1.0]]","[[0.6187933721606163, 1.0, 0.0], [0.5023717048845722, 1.0, 0.0], [0.6059418994075383, 1.0, 0.0]]","[[5.0, 2.0, 4.0], [3.0, 5.0, 2.0], [2.0, 3.0, 4.0]]",0.5226759910583496,-0.6788278222084045,2.0901806354522705,1.0357437133789062,-0.27218905091285706,-0.37138932943344116,1.3020265102386475,-1.422480821609497,-1.5607917308807373,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,0.5226759910583496,-0.6788278222084045,1.0,1.0,-0.27218905091285706,-0.37138932943344116,1.0,-1.0,-1.0,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.6060606060606061,0.9090909090909091,1.0,1.0,0.0,0.0,1.0,1.0,0.6187933721606163,1.0,0.0,0.5023717048845722,1.0,0.0,0.6059418994075383,1.0,0.0,5.0,2.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0
1735,1734,1,-12.256887435913086,-12.256887435913086,True,all_offload_balancing,0.3694948153373234,0.5555555555555556,5.0,1,0.2460777429320996,0.3694948153373234,-12.256887766524523,-12.256887766524523,-12.256887766524523,-0.10632697078916768,True,False,0.6,0.0,"[[1.0, -0.9331054091453552, -0.2229251265525818], [-0.5696859359741211, 0.7676379680633545, 0.31031614542007446], [-0.20621636509895325, -1.0, -0.9107832908630371]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.24242424242424243, 0.48484848484848486], [0.9411764705882353, 1.0, 0.6666666666666666], [0.0, 0.9090909090909091, 1.0]]","[[0.654036497167959, 0.0, 0.0], [0.5903213614496309, 1.0, 0.0], [0.6215108449877701, 1.0, 0.0]]","[[5.0, 2.0, 3.0], [3.0, 5.0, 3.0], [2.0, 3.0, 4.0]]",1.0418426990509033,-0.9331054091453552,-0.2229251265525818,-0.5696859359741211,0.7676379680633545,0.31031614542007446,-0.20621636509895325,-1.2128691673278809,-0.9107832908630371,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,1.0,-0.9331054091453552,-0.2229251265525818,-0.5696859359741211,0.7676379680633545,0.31031614542007446,-0.20621636509895325,-1.0,-0.9107832908630371,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.24242424242424243,0.48484848484848486,0.9411764705882353,1.0,0.6666666666666666,0.0,0.9090909090909091,1.0,0.654036497167959,0.0,0.0,0.5903213614496309,1.0,0.0,0.6215108449877701,1.0,0.0,5.0,2.0,3.0,3.0,5.0,3.0,2.0,3.0,4.0
1736,1735,1,-7.531674861907959,-7.531674861907959,True,all_offload_balancing,0.594475742006412,0.4444444444444444,4.0,1,0.2460777429320996,0.594475742006412,-7.531674646382634,-7.531674646382634,-7.531674646382634,0.17465808656480578,True,False,0.5,0.5,"[[0.7084513306617737, -1.0, 0.5178001523017883], [-0.3834943175315857, 0.03229820728302002, -0.023667633533477783], [0.9039789438247681, -1.0, -0.5476940870285034]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.0, 0.0], [0.5882352941176471, 1.0, 0.9090909090909091], [0.0, 0.0, 1.0]]","[[0.32809074637401414, 0.0, 0.0], [0.3632595298451878, 1.0, 0.0], [0.611440886799485, 0.0, 0.0]]","[[5.0, 2.0, 3.0], [3.0, 5.0, 3.0], [2.0, 3.0, 4.0]]",0.7084513306617737,-1.0022194385528564,0.5178001523017883,-0.3834943175315857,0.03229820728302002,-0.023667633533477783,0.9039789438247681,-1.4942514896392822,-0.5476940870285034,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,0.7084513306617737,-1.0,0.5178001523017883,-0.3834943175315857,0.03229820728302002,-0.023667633533477783,0.9039789438247681,-1.0,-0.5476940870285034,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.0,0.0,0.5882352941176471,1.0,0.9090909090909091,0.0,0.0,1.0,0.32809074637401414,0.0,0.0,0.3632595298451878,1.0,0.0,0.611440886799485,0.0,0.0,5.0,2.0,3.0,3.0,5.0,3.0,2.0,3.0,4.0
1737,1736,1,-13.8834228515625,-13.8834228515625,True,all_offload_balancing,0.4039775617839999,0.4444444444444444,6.0,1,0.2460777429320996,0.4039775617839999,-13.883422921413697,-13.883422921413697,-13.883422921413697,0.5240472389592065,True,False,0.75,1.0,"[[0.47338348627090454, 0.7078661322593689, 0.9869369268417358], [-1.0, -0.5762091875076294, 0.13089315593242645], [0.7070960998535156, -0.8711072206497192, -0.5675756335258484]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.48484848484848486, 0.7272727272727273], [0.5294117647058824, 1.0, 0.0], [0.0, 1.0, 1.0]]","[[0.7007564186225409, 1.0, 0.0], [0.2892405500703078, 1.0, 0.0], [0.6140111584675619, 1.0, 0.0]]","[[5.0, 2.0, 4.0], [3.0, 5.0, 2.0], [2.0, 3.0, 4.0]]",0.47338348627090454,0.7078661322593689,0.9869369268417358,-1.140488624572754,-0.5762091875076294,0.13089315593242645,0.7070960998535156,-0.8711072206497192,-0.5675756335258484,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,0.47338348627090454,0.7078661322593689,0.9869369268417358,-1.0,-0.5762091875076294,0.13089315593242645,0.7070960998535156,-0.8711072206497192,-0.5675756335258484,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.48484848484848486,0.7272727272727273,0.5294117647058824,1.0,0.0,0.0,1.0,1.0,0.7007564186225409,1.0,0.0,0.2892405500703078,1.0,0.0,0.6140111584675619,1.0,0.0,5.0,2.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0
1738,1737,1,-7.883848667144775,-7.883848667144775,True,all_offload_balancing,0.5364575113972199,0.3333333333333333,4.0,1,0.2460777429320996,0.5364575113972199,-7.883848697695033,-7.883848697695033,-7.883848697695033,0.8445873922771877,True,False,1.0,0.6666666666666666,"[[-1.0, 0.8062741756439209, -1.0], [-1.0, -0.025142580270767212, 1.0], [-0.03077349066734314, -1.0, -1.0]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.48484848484848486, 0.8484848484848485], [0.7058823529411765, 1.0, 0.0], [0.0, 0.0, 1.0]]","[[0.6398120193313752, 0.0, 0.0], [0.40462575806100903, 1.0, 0.0], [0.6215108449877701, 0.0, 0.0]]","[[5.0, 2.0, 4.0], [3.0, 5.0, 2.0], [2.0, 3.0, 4.0]]",-1.5027480125427246,0.8062741756439209,-1.5142180919647217,-1.1417068243026733,-0.025142580270767212,1.4665157794952393,-0.03077349066734314,-1.1682438850402832,-2.527127742767334,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,-1.0,0.8062741756439209,-1.0,-1.0,-0.025142580270767212,1.0,-0.03077349066734314,-1.0,-1.0,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.48484848484848486,0.8484848484848485,0.7058823529411765,1.0,0.0,0.0,0.0,1.0,0.6398120193313752,0.0,0.0,0.40462575806100903,1.0,0.0,0.6215108449877701,0.0,0.0,5.0,2.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0
1739,1738,1,-11.5404634475708,-11.5404634475708,True,all_offload_balancing,0.5536169778594021,0.6666666666666666,5.0,1,0.2460777429320996,0.5536169778594021,-11.540463109071124,-11.540463109071124,-11.540463109071124,0.8614460759692721,True,False,0.5,0.6666666666666666,"[[-1.0, -0.4205912947654724, 0.17687809467315674], [1.0, -1.0, 0.6507030725479126], [0.6161836385726929, 1.0, -0.20709002017974854]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.0, 1.0], [1.0, 1.0, 0.24242424242424243], [0.0, 0.9090909090909091, 1.0]]","[[0.6768250484582579, 0.0, 0.0], [0.5720349089952187, 1.0, 0.0], [0.6192000337183526, 1.0, 0.0]]","[[4.0, 2.0, 3.0], [4.0, 5.0, 2.0], [2.0, 3.0, 5.0]]",-1.240894079208374,-0.4205912947654724,0.17687809467315674,1.061464786529541,-1.4241209030151367,0.6507030725479126,0.6161836385726929,1.3759574890136719,-0.20709002017974854,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,-1.0,-0.4205912947654724,0.17687809467315674,1.0,-1.0,0.6507030725479126,0.6161836385726929,1.0,-0.20709002017974854,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.0,1.0,1.0,1.0,0.24242424242424243,0.0,0.9090909090909091,1.0,0.6768250484582579,0.0,0.0,0.5720349089952187,1.0,0.0,0.6192000337183526,1.0,0.0,4.0,2.0,3.0,4.0,5.0,2.0,2.0,3.0,5.0
1740,1739,1,-13.863106727600098,-13.863106727600098,True,all_offload_balancing,0.32710947862463013,0.4444444444444444,6.0,1,0.2460777429320996,0.32710947862463013,-13.863106602201713,-13.863106602201713,-13.863106602201713,0.38083177142673064,True,False,0.5,0.5,"[[0.46928542852401733, -0.5605409145355225, 1.0], [1.0, -0.552998423576355, 1.0], [-0.5520492792129517, -0.25737982988357544, -1.0]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.48484848484848486, 0.5454545454545454], [0.0, 1.0, 1.0], [0.0, 0.48484848484848486, 1.0]]","[[0.688331535224419, 1.0, 0.0], [0.25651263976641187, 1.0, 0.0], [0.6197627092827265, 1.0, 0.0]]","[[5.0, 3.0, 3.0], [3.0, 4.0, 2.0], [2.0, 3.0, 5.0]]",0.46928542852401733,-0.5605409145355225,1.2638039588928223,1.0915734767913818,-0.552998423576355,1.5957891941070557,-0.5520492792129517,-0.25737982988357544,-2.15691876411438,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,0.46928542852401733,-0.5605409145355225,1.0,1.0,-0.552998423576355,1.0,-0.5520492792129517,-0.25737982988357544,-1.0,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.48484848484848486,0.5454545454545454,0.0,1.0,1.0,0.0,0.48484848484848486,1.0,0.688331535224419,1.0,0.0,0.25651263976641187,1.0,0.0,0.6197627092827265,1.0,0.0,5.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,5.0
1741,1740,1,-11.415081024169922,-11.415081024169922,True,all_offload_balancing,0.5573366745643142,0.4444444444444444,5.0,1,0.2460777429320996,0.5573366745643142,-11.415080819024867,-11.415080819024867,-11.415080819024867,-0.2619105378786723,True,False,0.5,0.5,"[[0.043130338191986084, -1.0, -1.0], [0.5371046662330627, 1.0, 0.5342090129852295], [-0.42910850048065186, -0.7555400729179382, -0.052077144384384155]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.48484848484848486, 1.0], [0.0, 1.0, 0.0], [0.4117647058823529, 0.0, 1.0]]","[[0.6068767395866446, 1.0, 0.0], [0.25446852578636536, 1.0, 0.0], [0.6068516126877695, 0.0, 0.0]]","[[5.0, 2.0, 4.0], [3.0, 5.0, 2.0], [2.0, 3.0, 4.0]]",0.043130338191986084,-1.011056900024414,-1.6968224048614502,0.5371046662330627,1.7441130876541138,0.5342090129852295,-0.42910850048065186,-0.7555400729179382,-0.052077144384384155,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,0.043130338191986084,-1.0,-1.0,0.5371046662330627,1.0,0.5342090129852295,-0.42910850048065186,-0.7555400729179382,-0.052077144384384155,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.48484848484848486,1.0,0.0,1.0,0.0,0.4117647058823529,0.0,1.0,0.6068767395866446,1.0,0.0,0.25446852578636536,1.0,0.0,0.6068516126877695,0.0,0.0,5.0,2.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0
1742,1741,1,-8.740391731262207,-8.740391731262207,True,all_offload_balancing,0.5762345414227557,0.4444444444444444,4.0,1,0.2460777429320996,0.5762345414227557,-8.740391813994115,-8.740391813994115,-8.740391813994115,0.11190666092766656,True,False,0.5,0.75,"[[1.0, -0.6436967849731445, 0.79737788438797], [-0.916368842124939, 0.6642743349075317, 1.0], [0.32652485370635986, 0.675347089767456, -0.8741200566291809]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.06060606060606061, 0.8484848484848485], [1.0, 1.0, 0.0], [0.11764705882352941, 0.0, 1.0]]","[[0.5853304497325186, 0.0, 0.0], [0.4819895722881629, 1.0, 0.0], [0.6252385338035459, 0.0, 0.0]]","[[5.0, 2.0, 4.0], [3.0, 5.0, 2.0], [2.0, 3.0, 4.0]]",1.6149742603302002,-0.6436967849731445,0.79737788438797,-0.916368842124939,0.6642743349075317,1.7912428379058838,0.32652485370635986,0.675347089767456,-0.8741200566291809,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,1.0,-0.6436967849731445,0.79737788438797,-0.916368842124939,0.6642743349075317,1.0,0.32652485370635986,0.675347089767456,-0.8741200566291809,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.06060606060606061,0.8484848484848485,1.0,1.0,0.0,0.11764705882352941,0.0,1.0,0.5853304497325186,0.0,0.0,0.4819895722881629,1.0,0.0,0.6252385338035459,0.0,0.0,5.0,2.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0
1743,1742,1,-13.075698852539062,-13.075698852539062,True,all_offload_balancing,0.4279155188246097,0.6666666666666666,6.0,1,0.2460777429320996,0.4279155188246097,-13.075699080708047,-13.075699080708047,-13.075699080708047,0.5577330655521817,True,False,0.5,0.6666666666666666,"[[-0.626582145690918, -0.06862050294876099, 0.5319830775260925], [1.0, -0.8631598949432373, 0.8782228231430054], [-0.3181476294994354, 1.0, -0.0605851411819458]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.0, 1.0], [0.0, 1.0, 0.9090909090909091], [0.0, 0.9090909090909091, 1.0]]","[[0.4408148653677893, 1.0, 0.0], [0.2731249522287352, 1.0, 0.0], [0.6159130969614668, 1.0, 0.0]]","[[5.0, 3.0, 3.0], [3.0, 4.0, 2.0], [2.0, 3.0, 5.0]]",-0.626582145690918,-0.06862050294876099,0.5319830775260925,2.098369836807251,-0.8631598949432373,0.8782228231430054,-0.3181476294994354,1.7586034536361694,-0.0605851411819458,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,-0.626582145690918,-0.06862050294876099,0.5319830775260925,1.0,-0.8631598949432373,0.8782228231430054,-0.3181476294994354,1.0,-0.0605851411819458,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.0,1.0,0.0,1.0,0.9090909090909091,0.0,0.9090909090909091,1.0,0.4408148653677893,1.0,0.0,0.2731249522287352,1.0,0.0,0.6159130969614668,1.0,0.0,5.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,5.0
